area,year,average_rain_fall_mm_per_year,crops,crop_yields,pesticide_tonnes,avg_temp
Japan,2000,1668.0,Wheat,37607,79821.18,13.5
Japan,2000,1668.0,Yams,226577,79821.18,15.92
Japan,2000,1668.0,Yams,226577,79821.18,13.5
Japan,2000,1668.0,Yams,226577,79821.18,15.95
Japan,2000,1668.0,Yams,226577,79821.18,15.58
Japan,2000,1668.0,Yams,226577,79821.18,15.67
Japan,2000,1668.0,Yams,226577,79821.18,13.5
Japan,2001,1668.0,Maize,25000,78735.45,15.86
Japan,2001,1668.0,Maize,25000,78735.45,13.13
Japan,2001,1668.0,Maize,25000,78735.45,15.97
Japan,2001,1668.0,Maize,25000,78735.45,15.4
Japan,2001,1668.0,Maize,25000,78735.45,15.47
Japan,2001,1668.0,Maize,25000,78735.45,13.13
Japan,2001,1668.0,Potatoes,318172,78735.45,15.86
Japan,2001,1668.0,Potatoes,318172,78735.45,13.13
Japan,2001,1668.0,Potatoes,318172,78735.45,15.97
Japan,2001,1668.0,Potatoes,318172,78735.45,15.4
Japan,2001,1668.0,Potatoes,318172,78735.45,15.47
Japan,2001,1668.0,Potatoes,318172,78735.45,13.13
Japan,2001,1668.0,"Rice, paddy",66354,78735.45,15.86
Japan,2001,1668.0,"Rice, paddy",66354,78735.45,13.13
Japan,2001,1668.0,"Rice, paddy",66354,78735.45,15.97
Japan,2001,1668.0,"Rice, paddy",66354,78735.45,15.4
Japan,2001,1668.0,"Rice, paddy",66354,78735.45,15.47
Japan,2001,1668.0,"Rice, paddy",66354,78735.45,13.13
Japan,2001,1668.0,Soybeans,20195,78735.45,15.86
Japan,2001,1668.0,Soybeans,20195,78735.45,13.13
Japan,2001,1668.0,Soybeans,20195,78735.45,15.97
Japan,2001,1668.0,Soybeans,20195,78735.45,15.4
Japan,2001,1668.0,Soybeans,20195,78735.45,15.47
Japan,2001,1668.0,Soybeans,20195,78735.45,13.13
Japan,2001,1668.0,Sweet potatoes,251300,78735.45,15.86
Japan,2001,1668.0,Sweet potatoes,251300,78735.45,13.13
Japan,2001,1668.0,Sweet potatoes,251300,78735.45,15.97
Japan,2001,1668.0,Sweet potatoes,251300,78735.45,15.4
Japan,2001,1668.0,Sweet potatoes,251300,78735.45,15.47
Japan,2001,1668.0,Sweet potatoes,251300,78735.45,13.13
Japan,2001,1668.0,Wheat,35546,78735.45,15.86
Japan,2001,1668.0,Wheat,35546,78735.45,13.13
Japan,2001,1668.0,Wheat,35546,78735.45,15.97
Japan,2001,1668.0,Wheat,35546,78735.45,15.4
Japan,2001,1668.0,Wheat,35546,78735.45,15.47
Japan,2001,1668.0,Wheat,35546,78735.45,13.13
Japan,2001,1668.0,Yams,207982,78735.45,15.86
Japan,2001,1668.0,Yams,207982,78735.45,13.13
Japan,2001,1668.0,Yams,207982,78735.45,15.97
Japan,2001,1668.0,Yams,207982,78735.45,15.4
Japan,2001,1668.0,Yams,207982,78735.45,15.47
Japan,2001,1668.0,Yams,207982,78735.45,13.13
Japan,2002,1668.0,Maize,24615,70262.54,16.09
Japan,2002,1668.0,Maize,24615,70262.54,13.42
Japan,2002,1668.0,Maize,24615,70262.54,16.0
Japan,2002,1668.0,Maize,24615,70262.54,15.71
Japan,2002,1668.0,Maize,24615,70262.54,15.73
Japan,2002,1668.0,Maize,24615,70262.54,13.42
Japan,2002,1668.0,Potatoes,334130,70262.54,16.09
Japan,2002,1668.0,Potatoes,334130,70262.54,13.42
Japan,2002,1668.0,Potatoes,334130,70262.54,16.0
Japan,2002,1668.0,Potatoes,334130,70262.54,15.71
Japan,2002,1668.0,Potatoes,334130,70262.54,15.73
Japan,2002,1668.0,Potatoes,334130,70262.54,13.42
Japan,2002,1668.0,"Rice, paddy",65823,70262.54,16.09
Japan,2002,1668.0,"Rice, paddy",65823,70262.54,13.42
Japan,2002,1668.0,"Rice, paddy",65823,70262.54,16.0
Japan,2002,1668.0,"Rice, paddy",65823,70262.54,15.71
Japan,2002,1668.0,"Rice, paddy",65823,70262.54,15.73
Japan,2002,1668.0,"Rice, paddy",65823,70262.54,13.42
Japan,2002,1668.0,Soybeans,18025,70262.54,16.09
Japan,2002,1668.0,Soybeans,18025,70262.54,13.42
Japan,2002,1668.0,Soybeans,18025,70262.54,16.0
Japan,2002,1668.0,Soybeans,18025,70262.54,15.71
Japan,2002,1668.0,Soybeans,18025,70262.54,15.73
Japan,2002,1668.0,Soybeans,18025,70262.54,13.42
Japan,2002,1668.0,Sweet potatoes,254321,70262.54,16.09
Japan,2002,1668.0,Sweet potatoes,254321,70262.54,13.42
Japan,2002,1668.0,Sweet potatoes,254321,70262.54,16.0
Japan,2002,1668.0,Sweet potatoes,254321,70262.54,15.71
Japan,2002,1668.0,Sweet potatoes,254321,70262.54,15.73
Japan,2002,1668.0,Sweet potatoes,254321,70262.54,13.42
Japan,2002,1668.0,Wheat,40010,70262.54,16.09
Japan,2002,1668.0,Wheat,40010,70262.54,13.42
Japan,2002,1668.0,Wheat,40010,70262.54,16.0
Japan,2002,1668.0,Wheat,40010,70262.54,15.71
Japan,2002,1668.0,Wheat,40010,70262.54,15.73
Japan,2002,1668.0,Wheat,40010,70262.54,13.42
Japan,2002,1668.0,Yams,206243,70262.54,16.09
Japan,2002,1668.0,Yams,206243,70262.54,13.42
Japan,2002,1668.0,Yams,206243,70262.54,16.0
Japan,2002,1668.0,Yams,206243,70262.54,15.71
Japan,2002,1668.0,Yams,206243,70262.54,15.73
Japan,2002,1668.0,Yams,206243,70262.54,13.42
Japan,2004,1668.0,Maize,25000,64688.88,16.56
Japan,2004,1668.0,Maize,25000,64688.88,14.05
Japan,2004,1668.0,Maize,25000,64688.88,16.54
Japan,2004,1668.0,Maize,25000,64688.88,16.19
Japan,2004,1668.0,Maize,25000,64688.88,16.33
Japan,2004,1668.0,Maize,25000,64688.88,14.05
Japan,2004,1668.0,Potatoes,330734,64688.88,16.56
Japan,2004,1668.0,Potatoes,330734,64688.88,14.05
Japan,2004,1668.0,Potatoes,330734,64688.88,16.54
Japan,2004,1668.0,Potatoes,330734,64688.88,16.19
Japan,2004,1668.0,Potatoes,330734,64688.88,16.33
Japan,2004,1668.0,Potatoes,330734,64688.88,14.05
Japan,2004,1668.0,"Rice, paddy",64150,64688.88,16.56
Japan,2004,1668.0,"Rice, paddy",64150,64688.88,14.05
Japan,2004,1668.0,"Rice, paddy",64150,64688.88,16.54
Japan,2004,1668.0,"Rice, paddy",64150,64688.88,16.19
Japan,2004,1668.0,"Rice, paddy",64150,64688.88,16.33
Japan,2004,1668.0,"Rice, paddy",64150,64688.88,14.05
Japan,2004,1668.0,Soybeans,11930,64688.88,16.56
Japan,2004,1668.0,Soybeans,11930,64688.88,14.05
Japan,2004,1668.0,Soybeans,11930,64688.88,16.54
Japan,2004,1668.0,Soybeans,11930,64688.88,16.19
Japan,2004,1668.0,Soybeans,11930,64688.88,16.33
Japan,2004,1668.0,Soybeans,11930,64688.88,14.05
Japan,2004,1668.0,Sweet potatoes,250372,64688.88,16.56
Japan,2004,1668.0,Sweet potatoes,250372,64688.88,14.05
Japan,2004,1668.0,Sweet potatoes,250372,64688.88,16.54
Japan,2004,1668.0,Sweet potatoes,250372,64688.88,16.19
Japan,2004,1668.0,Sweet potatoes,250372,64688.88,16.33
Japan,2004,1668.0,Sweet potatoes,250372,64688.88,14.05
Japan,2004,1668.0,Wheat,40466,64688.88,16.56
Japan,2004,1668.0,Wheat,40466,64688.88,14.05
Japan,2004,1668.0,Wheat,40466,64688.88,16.54
Japan,2004,1668.0,Wheat,40466,64688.88,16.19
Japan,2004,1668.0,Wheat,40466,64688.88,16.33
Japan,2004,1668.0,Wheat,40466,64688.88,14.05
Japan,2004,1668.0,Yams,229051,64688.88,16.56
Japan,2004,1668.0,Yams,229051,64688.88,14.05
Japan,2004,1668.0,Yams,229051,64688.88,16.54
Japan,2004,1668.0,Yams,229051,64688.88,16.19
Japan,2004,1668.0,Yams,229051,64688.88,16.33
Japan,2004,1668.0,Yams,229051,64688.88,14.05
Japan,2005,1668.0,Maize,25260,63829.77,15.75
Japan,2005,1668.0,Maize,25260,63829.77,12.99
Japan,2005,1668.0,Maize,25260,63829.77,15.75
Japan,2005,1668.0,Maize,25260,63829.77,15.36
Japan,2005,1668.0,Maize,25260,63829.77,15.36
Japan,2005,1668.0,Maize,25260,63829.77,12.99
Japan,2005,1668.0,Potatoes,316341,63829.77,15.75
Japan,2005,1668.0,Potatoes,316341,63829.77,12.99
Japan,2005,1668.0,Potatoes,316341,63829.77,15.75
Japan,2005,1668.0,Potatoes,316341,63829.77,15.36
Japan,2005,1668.0,Potatoes,316341,63829.77,15.36
Japan,2005,1668.0,Potatoes,316341,63829.77,12.99
Japan,2005,1668.0,"Rice, paddy",66483,63829.77,15.75
Japan,2005,1668.0,"Rice, paddy",66483,63829.77,12.99
Japan,2005,1668.0,"Rice, paddy",66483,63829.77,15.75
Japan,2005,1668.0,"Rice, paddy",66483,63829.77,15.36
Japan,2005,1668.0,"Rice, paddy",66483,63829.77,15.36
Japan,2005,1668.0,"Rice, paddy",66483,63829.77,12.99
Japan,2005,1668.0,Soybeans,16791,63829.77,15.75
Japan,2005,1668.0,Soybeans,16791,63829.77,12.99
Japan,2005,1668.0,Soybeans,16791,63829.77,15.75
Japan,2005,1668.0,Soybeans,16791,63829.77,15.36
Japan,2005,1668.0,Soybeans,16791,63829.77,15.36
Japan,2005,1668.0,Soybeans,16791,63829.77,12.99
Japan,2005,1668.0,Sweet potatoes,258088,63829.77,15.75
Japan,2005,1668.0,Sweet potatoes,258088,63829.77,12.99
Japan,2005,1668.0,Sweet potatoes,258088,63829.77,15.75
Japan,2005,1668.0,Sweet potatoes,258088,63829.77,15.36
Japan,2005,1668.0,Sweet potatoes,258088,63829.77,15.36
Japan,2005,1668.0,Sweet potatoes,258088,63829.77,12.99
Japan,2005,1668.0,Wheat,40970,63829.77,15.75
Japan,2005,1668.0,Wheat,40970,63829.77,12.99
Japan,2005,1668.0,Wheat,40970,63829.77,15.75
Japan,2005,1668.0,Wheat,40970,63829.77,15.36
Japan,2005,1668.0,Wheat,40970,63829.77,15.36
Japan,2005,1668.0,Wheat,40970,63829.77,12.99
Japan,2005,1668.0,Yams,233257,63829.77,15.75
Japan,2005,1668.0,Yams,233257,63829.77,12.99
Japan,2005,1668.0,Yams,233257,63829.77,15.75
Japan,2005,1668.0,Yams,233257,63829.77,15.36
Japan,2005,1668.0,Yams,233257,63829.77,15.36
Japan,2005,1668.0,Yams,233257,63829.77,12.99
Japan,2006,1668.0,Maize,25324,65248.26,15.87
Japan,2006,1668.0,Maize,25324,65248.26,13.28
Japan,2006,1668.0,Maize,25324,65248.26,15.92
Japan,2006,1668.0,Maize,25324,65248.26,15.43
Japan,2006,1668.0,Maize,25324,65248.26,15.45
Japan,2006,1668.0,Maize,25324,65248.26,13.28
Japan,2006,1668.0,Potatoes,304273,65248.26,15.87
Japan,2006,1668.0,Potatoes,304273,65248.26,13.28
Japan,2006,1668.0,Potatoes,304273,65248.26,15.92
Japan,2006,1668.0,Potatoes,304273,65248.26,15.43
Japan,2006,1668.0,Potatoes,304273,65248.26,15.45
Japan,2006,1668.0,Potatoes,304273,65248.26,13.28
Japan,2006,1668.0,"Rice, paddy",63359,65248.26,15.87
Japan,2006,1668.0,"Rice, paddy",63359,65248.26,13.28
Japan,2006,1668.0,"Rice, paddy",63359,65248.26,15.92
Japan,2006,1668.0,"Rice, paddy",63359,65248.26,15.43
Japan,2006,1668.0,"Rice, paddy",63359,65248.26,15.45
Japan,2006,1668.0,"Rice, paddy",63359,65248.26,13.28
Japan,2006,1668.0,Soybeans,16129,65248.26,15.87
Japan,2006,1668.0,Soybeans,16129,65248.26,13.28
Japan,2006,1668.0,Soybeans,16129,65248.26,15.92
Japan,2006,1668.0,Soybeans,16129,65248.26,15.43
Japan,2006,1668.0,Soybeans,16129,65248.26,15.45
Japan,2006,1668.0,Soybeans,16129,65248.26,13.28
Japan,2006,1668.0,Sweet potatoes,242377,65248.26,15.87
Japan,2006,1668.0,Sweet potatoes,242377,65248.26,13.28
Japan,2006,1668.0,Sweet potatoes,242377,65248.26,15.92
Japan,2006,1668.0,Sweet potatoes,242377,65248.26,15.43
Japan,2006,1668.0,Sweet potatoes,242377,65248.26,15.45
Japan,2006,1668.0,Sweet potatoes,242377,65248.26,13.28
Japan,2006,1668.0,Wheat,38351,65248.26,15.87
Japan,2006,1668.0,Wheat,38351,65248.26,13.28
Japan,2006,1668.0,Wheat,38351,65248.26,15.92
Japan,2006,1668.0,Wheat,38351,65248.26,15.43
Japan,2006,1668.0,Wheat,38351,65248.26,15.45
Japan,2006,1668.0,Wheat,38351,65248.26,13.28
Japan,2006,1668.0,Yams,225059,65248.26,15.87
Japan,2006,1668.0,Yams,225059,65248.26,13.28
Japan,2006,1668.0,Yams,225059,65248.26,15.92
Japan,2006,1668.0,Yams,225059,65248.26,15.43
Japan,2006,1668.0,Yams,225059,65248.26,15.45
Japan,2006,1668.0,Yams,225059,65248.26,13.28
Japan,2007,1668.0,Maize,25395,61164.07,16.53
Japan,2007,1668.0,Maize,25395,61164.07,13.68
Japan,2007,1668.0,Maize,25395,61164.07,16.55
Japan,2007,1668.0,Maize,25395,61164.07,16.03
Japan,2007,1668.0,Maize,25395,61164.07,15.94
Japan,2007,1668.0,Maize,25395,61164.07,13.68
Japan,2007,1668.0,Potatoes,340000,61164.07,16.53
Japan,2007,1668.0,Potatoes,340000,61164.07,13.68
Japan,2007,1668.0,Potatoes,340000,61164.07,16.55
Japan,2007,1668.0,Potatoes,340000,61164.07,16.03
Japan,2007,1668.0,Potatoes,340000,61164.07,15.94
Japan,2007,1668.0,Potatoes,340000,61164.07,13.68
Japan,2007,1668.0,"Rice, paddy",65111,61164.07,16.53
Japan,2007,1668.0,"Rice, paddy",65111,61164.07,13.68
Japan,2007,1668.0,"Rice, paddy",65111,61164.07,16.55
Japan,2007,1668.0,"Rice, paddy",65111,61164.07,16.03
Japan,2007,1668.0,"Rice, paddy",65111,61164.07,15.94
Japan,2007,1668.0,"Rice, paddy",65111,61164.07,13.68
Japan,2007,1668.0,Soybeans,16392,61164.07,16.53
Japan,2007,1668.0,Soybeans,16392,61164.07,13.68
Japan,2007,1668.0,Soybeans,16392,61164.07,16.55
Japan,2007,1668.0,Soybeans,16392,61164.07,16.03
Japan,2007,1668.0,Soybeans,16392,61164.07,15.94
Japan,2007,1668.0,Soybeans,16392,61164.07,13.68
Japan,2007,1668.0,Sweet potatoes,237936,61164.07,16.53
Japan,2007,1668.0,Sweet potatoes,237936,61164.07,13.68
Japan,2007,1668.0,Sweet potatoes,237936,61164.07,16.55
Japan,2007,1668.0,Sweet potatoes,237936,61164.07,16.03
Japan,2007,1668.0,Sweet potatoes,237936,61164.07,15.94
Japan,2007,1668.0,Sweet potatoes,237936,61164.07,13.68
Japan,2007,1668.0,Wheat,43400,61164.07,16.53
Japan,2007,1668.0,Wheat,43400,61164.07,13.68
Japan,2007,1668.0,Wheat,43400,61164.07,16.55
Japan,2007,1668.0,Wheat,43400,61164.07,16.03
Japan,2007,1668.0,Wheat,43400,61164.07,15.94
Japan,2007,1668.0,Wheat,43400,61164.07,13.68
Japan,2007,1668.0,Yams,230788,61164.07,16.53
Japan,2007,1668.0,Yams,230788,61164.07,13.68
Japan,2007,1668.0,Yams,230788,61164.07,16.55
Japan,2007,1668.0,Yams,230788,61164.07,16.03
Japan,2007,1668.0,Yams,230788,61164.07,15.94
Japan,2007,1668.0,Yams,230788,61164.07,13.68
Japan,2008,1668.0,Maize,25456,58750.0,15.96
Japan,2008,1668.0,Maize,25456,58750.0,13.31
Japan,2008,1668.0,Maize,25456,58750.0,15.98
Japan,2008,1668.0,Maize,25456,58750.0,15.55
Japan,2008,1668.0,Maize,25456,58750.0,15.57
Japan,2008,1668.0,Maize,25456,58750.0,13.31
Japan,2008,1668.0,Potatoes,323086,58750.0,15.96
Japan,2008,1668.0,Potatoes,323086,58750.0,13.31
Japan,2008,1668.0,Potatoes,323086,58750.0,15.98
Japan,2008,1668.0,Potatoes,323086,58750.0,15.55
Japan,2008,1668.0,Potatoes,323086,58750.0,15.57
Japan,2008,1668.0,Potatoes,323086,58750.0,13.31
Japan,2008,1668.0,"Rice, paddy",67786,58750.0,15.96
Japan,2008,1668.0,"Rice, paddy",67786,58750.0,13.31
Japan,2008,1668.0,"Rice, paddy",67786,58750.0,15.98
Japan,2008,1668.0,"Rice, paddy",67786,58750.0,15.55
Japan,2008,1668.0,"Rice, paddy",67786,58750.0,15.57
Japan,2008,1668.0,"Rice, paddy",67786,58750.0,13.31
Japan,2008,1668.0,Soybeans,17791,58750.0,15.96
Japan,2008,1668.0,Soybeans,17791,58750.0,13.31
Japan,2008,1668.0,Soybeans,17791,58750.0,15.98
Japan,2008,1668.0,Soybeans,17791,58750.0,15.55
Japan,2008,1668.0,Soybeans,17791,58750.0,15.57
Japan,2008,1668.0,Soybeans,17791,58750.0,13.31
Japan,2008,1668.0,Sweet potatoes,248403,58750.0,15.96
Japan,2008,1668.0,Sweet potatoes,248403,58750.0,13.31
Japan,2008,1668.0,Sweet potatoes,248403,58750.0,15.98
Japan,2008,1668.0,Sweet potatoes,248403,58750.0,15.55
Japan,2008,1668.0,Sweet potatoes,248403,58750.0,15.57
Japan,2008,1668.0,Sweet potatoes,248403,58750.0,13.31
Japan,2008,1668.0,Wheat,42203,58750.0,15.96
Japan,2008,1668.0,Wheat,42203,58750.0,13.31
Japan,2008,1668.0,Wheat,42203,58750.0,15.98
Japan,2008,1668.0,Wheat,42203,58750.0,15.55
Japan,2008,1668.0,Wheat,42203,58750.0,15.57
Japan,2008,1668.0,Wheat,42203,58750.0,13.31
Japan,2008,1668.0,Yams,225093,58750.0,15.96
Japan,2008,1668.0,Yams,225093,58750.0,13.31
Japan,2008,1668.0,Yams,225093,58750.0,15.98
Japan,2008,1668.0,Yams,225093,58750.0,15.55
Japan,2008,1668.0,Yams,225093,58750.0,15.57
Japan,2008,1668.0,Yams,225093,58750.0,13.31
Japan,2009,1668.0,Maize,25385,60970.8,15.93
Japan,2009,1668.0,Maize,25385,60970.8,13.55
Japan,2009,1668.0,Maize,25385,60970.8,16.02
Japan,2009,1668.0,Maize,25385,60970.8,15.61
Japan,2009,1668.0,Maize,25385,60970.8,15.67
Japan,2009,1668.0,Maize,25385,60970.8,13.55
Japan,2009,1668.0,Potatoes,295909,60970.8,15.93
Japan,2009,1668.0,Potatoes,295909,60970.8,13.55
Japan,2009,1668.0,Potatoes,295909,60970.8,16.02
Japan,2009,1668.0,Potatoes,295909,60970.8,15.61
Japan,2009,1668.0,Potatoes,295909,60970.8,15.67
Japan,2009,1668.0,Potatoes,295909,60970.8,13.55
Japan,2009,1668.0,"Rice, paddy",65222,60970.8,15.93
Japan,2009,1668.0,"Rice, paddy",65222,60970.8,13.55
Japan,2009,1668.0,"Rice, paddy",65222,60970.8,16.02
Japan,2009,1668.0,"Rice, paddy",65222,60970.8,15.61
Japan,2009,1668.0,"Rice, paddy",65222,60970.8,15.67
Japan,2009,1668.0,"Rice, paddy",65222,60970.8,13.55
Japan,2009,1668.0,Soybeans,15812,60970.8,15.93
Japan,2009,1668.0,Soybeans,15812,60970.8,13.55
Japan,2009,1668.0,Soybeans,15812,60970.8,16.02
Japan,2009,1668.0,Soybeans,15812,60970.8,15.61
Japan,2009,1668.0,Soybeans,15812,60970.8,15.67
Japan,2009,1668.0,Soybeans,15812,60970.8,13.55
Japan,2009,1668.0,Sweet potatoes,253333,60970.8,15.93
Japan,2009,1668.0,Sweet potatoes,253333,60970.8,13.55
Japan,2009,1668.0,Sweet potatoes,253333,60970.8,16.02
Japan,2009,1668.0,Sweet potatoes,253333,60970.8,15.61
Japan,2009,1668.0,Sweet potatoes,253333,60970.8,15.67
Japan,2009,1668.0,Sweet potatoes,253333,60970.8,13.55
Japan,2009,1668.0,Wheat,32367,60970.8,15.93
Japan,2009,1668.0,Wheat,32367,60970.8,13.55
Japan,2009,1668.0,Wheat,32367,60970.8,16.02
Japan,2009,1668.0,Wheat,32367,60970.8,15.61
Japan,2009,1668.0,Wheat,32367,60970.8,15.67
Japan,2009,1668.0,Wheat,32367,60970.8,13.55
Japan,2009,1668.0,Yams,211519,60970.8,15.93
Japan,2009,1668.0,Yams,211519,60970.8,13.55
Japan,2009,1668.0,Yams,211519,60970.8,16.02
Japan,2009,1668.0,Yams,211519,60970.8,15.61
Japan,2009,1668.0,Yams,211519,60970.8,15.67
Japan,2009,1668.0,Yams,211519,60970.8,13.55
Japan,2010,1668.0,Maize,25642,55576.0,16.12
Japan,2010,1668.0,Maize,25642,55576.0,13.82
Japan,2010,1668.0,Maize,25642,55576.0,16.01
Japan,2010,1668.0,Maize,25642,55576.0,15.8
Japan,2010,1668.0,Maize,25642,55576.0,15.87
Japan,2010,1668.0,Maize,25642,55576.0,13.82
Japan,2010,1668.0,Potatoes,277576,55576.0,16.12
Japan,2010,1668.0,Potatoes,277576,55576.0,13.82
Japan,2010,1668.0,Potatoes,277576,55576.0,16.01
Japan,2010,1668.0,Potatoes,277576,55576.0,15.8
Japan,2010,1668.0,Potatoes,277576,55576.0,15.87
Japan,2010,1668.0,Potatoes,277576,55576.0,13.82
Japan,2010,1668.0,"Rice, paddy",65135,55576.0,16.12
Japan,2010,1668.0,"Rice, paddy",65135,55576.0,13.82
Japan,2010,1668.0,"Rice, paddy",65135,55576.0,16.01
Japan,2010,1668.0,"Rice, paddy",65135,55576.0,15.8
Japan,2010,1668.0,"Rice, paddy",65135,55576.0,15.87
Japan,2010,1668.0,"Rice, paddy",65135,55576.0,13.82
Japan,2010,1668.0,Soybeans,16158,55576.0,16.12
Japan,2010,1668.0,Soybeans,16158,55576.0,13.82
Japan,2010,1668.0,Soybeans,16158,55576.0,16.01
Japan,2010,1668.0,Soybeans,16158,55576.0,15.8
Japan,2010,1668.0,Soybeans,16158,55576.0,15.87
Japan,2010,1668.0,Soybeans,16158,55576.0,13.82
Japan,2010,1668.0,Sweet potatoes,217531,55576.0,16.12
Japan,2010,1668.0,Sweet potatoes,217531,55576.0,13.82
Japan,2010,1668.0,Sweet potatoes,217531,55576.0,16.01
Japan,2010,1668.0,Sweet potatoes,217531,55576.0,15.8
Japan,2010,1668.0,Sweet potatoes,217531,55576.0,15.87
Japan,2010,1668.0,Sweet potatoes,217531,55576.0,13.82
Japan,2010,1668.0,Wheat,27612,55576.0,16.12
Japan,2010,1668.0,Wheat,27612,55576.0,13.82
Japan,2010,1668.0,Wheat,27612,55576.0,16.01
Japan,2010,1668.0,Wheat,27612,55576.0,15.8
Japan,2010,1668.0,Wheat,27612,55576.0,15.87
Japan,2010,1668.0,Wheat,27612,55576.0,13.82
Japan,2010,1668.0,Yams,226963,55576.0,16.12
Japan,2010,1668.0,Yams,226963,55576.0,13.82
Japan,2010,1668.0,Yams,226963,55576.0,16.01
Japan,2010,1668.0,Yams,226963,55576.0,15.8
Japan,2010,1668.0,Yams,226963,55576.0,15.87
Japan,2010,1668.0,Yams,226963,55576.0,13.82
Japan,2011,1668.0,Maize,25797,51796.3,15.71
Japan,2011,1668.0,Maize,25797,51796.3,13.32
Japan,2011,1668.0,Maize,25797,51796.3,15.62
Japan,2011,1668.0,Maize,25797,51796.3,15.38
Japan,2011,1668.0,Maize,25797,51796.3,15.43
Japan,2011,1668.0,Maize,25797,51796.3,13.32
Japan,2011,1668.0,Potatoes,294691,51796.3,15.71
Japan,2011,1668.0,Potatoes,294691,51796.3,13.32
Japan,2011,1668.0,Potatoes,294691,51796.3,15.62
Japan,2011,1668.0,Potatoes,294691,51796.3,15.38
Japan,2011,1668.0,Potatoes,294691,51796.3,15.43
Japan,2011,1668.0,Potatoes,294691,51796.3,13.32
Japan,2011,1668.0,"Rice, paddy",66624,51796.3,15.71
Japan,2011,1668.0,"Rice, paddy",66624,51796.3,13.32
Japan,2011,1668.0,"Rice, paddy",66624,51796.3,15.62
Japan,2011,1668.0,"Rice, paddy",66624,51796.3,15.38
Japan,2011,1668.0,"Rice, paddy",66624,51796.3,15.43
Japan,2011,1668.0,"Rice, paddy",66624,51796.3,13.32
Japan,2011,1668.0,Soybeans,16006,51796.3,15.71
Japan,2011,1668.0,Soybeans,16006,51796.3,13.32
Japan,2011,1668.0,Soybeans,16006,51796.3,15.62
Japan,2011,1668.0,Soybeans,16006,51796.3,15.38
Japan,2011,1668.0,Soybeans,16006,51796.3,15.43
Japan,2011,1668.0,Soybeans,16006,51796.3,13.32
Japan,2011,1668.0,Sweet potatoes,227738,51796.3,15.71
Japan,2011,1668.0,Sweet potatoes,227738,51796.3,13.32
Japan,2011,1668.0,Sweet potatoes,227738,51796.3,15.62
Japan,2011,1668.0,Sweet potatoes,227738,51796.3,15.38
Japan,2011,1668.0,Sweet potatoes,227738,51796.3,15.43
Japan,2011,1668.0,Sweet potatoes,227738,51796.3,13.32
Japan,2011,1668.0,Wheat,35286,51796.3,15.71
Japan,2011,1668.0,Wheat,35286,51796.3,13.32
Japan,2011,1668.0,Wheat,35286,51796.3,15.62
Japan,2011,1668.0,Wheat,35286,51796.3,15.38
Japan,2011,1668.0,Wheat,35286,51796.3,15.43
Japan,2011,1668.0,Wheat,35286,51796.3,13.32
Japan,2011,1668.0,Yams,220905,51796.3,15.71
Japan,2011,1668.0,Yams,220905,51796.3,13.32
Japan,2011,1668.0,Yams,220905,51796.3,15.62
Japan,2011,1668.0,Yams,220905,51796.3,15.38
Japan,2011,1668.0,Yams,220905,51796.3,15.43
Japan,2011,1668.0,Yams,220905,51796.3,13.32
Japan,2012,1668.0,Maize,26154,54716.4,15.53
Japan,2012,1668.0,Maize,26154,54716.4,13.11
Japan,2012,1668.0,Maize,26154,54716.4,15.54
Japan,2012,1668.0,Maize,26154,54716.4,15.14
Japan,2012,1668.0,Maize,26154,54716.4,15.21
Japan,2012,1668.0,Maize,26154,54716.4,13.11
Japan,2012,1668.0,Potatoes,307882,54716.4,15.53
Japan,2012,1668.0,Potatoes,307882,54716.4,13.11
Japan,2012,1668.0,Potatoes,307882,54716.4,15.54
Japan,2012,1668.0,Potatoes,307882,54716.4,15.14
Japan,2012,1668.0,Potatoes,307882,54716.4,15.21
Japan,2012,1668.0,Potatoes,307882,54716.4,13.11
Japan,2012,1668.0,"Rice, paddy",67388,54716.4,15.53
Japan,2012,1668.0,"Rice, paddy",67388,54716.4,13.11
Japan,2012,1668.0,"Rice, paddy",67388,54716.4,15.54
Japan,2012,1668.0,"Rice, paddy",67388,54716.4,15.14
Japan,2012,1668.0,"Rice, paddy",67388,54716.4,15.21
Japan,2012,1668.0,"Rice, paddy",67388,54716.4,13.11
Japan,2012,1668.0,Soybeans,17994,54716.4,15.53
Japan,2012,1668.0,Soybeans,17994,54716.4,13.11
Japan,2012,1668.0,Soybeans,17994,54716.4,15.54
Japan,2012,1668.0,Soybeans,17994,54716.4,15.14
Japan,2012,1668.0,Soybeans,17994,54716.4,15.21
Japan,2012,1668.0,Soybeans,17994,54716.4,13.11
Japan,2012,1668.0,Sweet potatoes,225747,54716.4,15.53
Japan,2012,1668.0,Sweet potatoes,225747,54716.4,13.11
Japan,2012,1668.0,Sweet potatoes,225747,54716.4,15.54
Japan,2012,1668.0,Sweet potatoes,225747,54716.4,15.14
Japan,2012,1668.0,Sweet potatoes,225747,54716.4,15.21
Japan,2012,1668.0,Sweet potatoes,225747,54716.4,13.11
Japan,2012,1668.0,Wheat,41004,54716.4,15.53
Japan,2012,1668.0,Wheat,41004,54716.4,13.11
Japan,2012,1668.0,Wheat,41004,54716.4,15.54
Japan,2012,1668.0,Wheat,41004,54716.4,15.14
Japan,2012,1668.0,Wheat,41004,54716.4,15.21
Japan,2012,1668.0,Wheat,41004,54716.4,13.11
